qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
6961,960,831,15,12,17,108949,,
6962,960,839,209,31,18,109050,,
6963,960,826,5,26,19,109058,,
6964,960,828,15,9,20,109071,,
6965,960,1,131,44,21,110033,,
6966,961,1,131,44,1,81854,81498,81135
6967,961,3,131,6,2,82497,81809,81613
6968,961,20,6,5,3,83077,82275,81972
6969,961,8,6,7,4,83217,82568,82065
6970,961,822,3,77,5,83264,82499,82388
6971,961,817,9,3,6,83158,82638,82389
6972,961,830,9,33,7,83229,82857,82411
6973,961,815,10,11,8,83439,82922,82814
6974,961,807,10,27,9,83259,82951,82836
6975,961,821,210,21,10,83386,82856,83184
6976,961,13,3,19,11,83489,82967,
6977,961,154,210,8,12,83421,83092,
6978,961,4,1,14,13,83783,83273,
6979,961,836,209,94,14,83760,83315,
6980,961,18,1,22,15,83666,83399,
6981,961,832,5,55,16,83661,83496,
6982,961,826,5,26,17,83825,,
6983,961,831,15,12,18,83956,,
6984,961,828,15,9,19,84087,,
6985,961,835,4,30,20,84230,,
6986,961,825,4,20,21,84436,,
6987,962,3,131,6,1,105316,103020,102584
6988,962,817,9,3,2,104255,103933,103115
6989,962,1,131,44,3,105167,103471,103288
6990,962,830,9,33,4,105036,104112,103328
6991,962,8,6,7,5,104964,104159,103540
6992,962,832,5,55,6,105499,104493,104197
6993,962,826,5,26,7,105291,104475,104469
6994,962,807,10,27,8,106081,104737,104479
6995,962,4,1,14,9,105373,104653,104553
6996,962,815,10,11,10,105204,104703,104582
6997,962,822,3,77,11,106086,104740,
6998,962,13,3,19,12,106056,104991,
6999,962,18,1,22,13,105262,105144,
7000,962,821,210,21,14,105465,105593,
7001,962,154,210,8,15,105609,105723,
7002,962,828,15,9,16,106427,107827,
7003,962,825,4,20,17,106825,,
7004,962,831,15,12,18,106860,,
7005,962,835,4,30,19,106960,,
7006,962,836,209,94,20,107667,,
7007,962,839,209,31,21,108296,,
7008,962,20,6,5,22,109116,,
7009,963,1,131,44,1,94444,93046,92850
7010,963,3,131,6,2,94460,93609,93264
7011,963,830,9,33,3,95443,93775,93420
7012,963,817,9,3,4,95079,93888,93467
7013,963,20,6,5,5,94557,93972,93584
7014,963,8,6,7,6,94556,93903,93632
7015,963,815,10,11,7,95068,94538,94319
7016,963,807,10,27,8,94827,94441,94489
7017,963,18,1,22,9,95267,94431,94518
7018,963,13,3,19,10,95267,94422,94671
7019,963,822,3,77,11,95166,94577,
7020,963,154,210,8,12,95400,95001,
7021,963,821,210,21,13,95658,95097,
7022,963,825,4,20,14,95593,95277,
7023,963,826,5,26,15,95695,95369,
7024,963,832,5,55,16,95605,95374,
7025,963,828,15,9,17,95816,,
7026,963,831,15,12,18,95949,,
7027,963,835,4,30,19,95999,,
7028,963,839,209,31,20,96451,,
7029,963,836,209,94,21,96587,,
7030,963,4,1,14,22,97155,,
7031,964,3,131,6,1,91858,90714,90647
7032,964,1,131,44,2,92218,91129,90660
7033,964,8,6,7,3,91674,91406,90949
7034,964,20,6,5,4,91659,91227,91028
7035,964,830,9,33,5,92487,91489,91178
7036,964,817,9,3,6,92537,91719,91240
7037,964,815,10,11,7,92682,92237,91961
7038,964,154,210,8,8,92458,92176,91961
7039,964,807,10,27,9,92448,92200,92142
7040,964,821,210,21,10,92619,92155,92546
7041,964,822,3,77,11,92383,92314,
7042,964,13,3,19,12,92561,92380,
7043,964,826,5,26,13,92645,92622,
7044,964,832,5,55,14,92789,92685,
7045,964,4,1,14,15,92819,92689,
7046,964,835,4,30,16,92796,92807,
7047,964,18,1,22,17,92851,,
7048,964,825,4,20,18,93023,,
7049,964,828,15,9,19,93222,,
7050,964,831,15,12,20,93332,,
7051,964,839,209,31,21,93353,,
7052,964,836,209,94,22,93561,,
7053,965,1,131,44,1,96296,96450,94999
7054,965,3,131,6,2,96397,96351,95215
7055,965,817,9,3,3,96759,96255,95509
7056,965,830,9,33,4,96613,96857,95747
7057,965,8,6,7,5,96985,96584,96131
7058,965,20,6,5,6,97151,96462,96358
7059,965,807,10,27,7,96950,96626,96628
7060,965,822,3,77,8,97456,97202,97116
7061,965,13,3,19,9,97402,97214,97269
7062,965,832,5,55,10,97744,97175,97326
7063,965,815,10,11,11,97345,97353,
7064,965,4,1,14,12,97913,97417,
7065,965,826,5,26,13,97844,97480,
7066,965,821,210,21,14,98053,97773,
7067,965,835,4,30,15,98084,97935,
7068,965,828,15,9,16,98040,99356,
7069,965,154,210,8,17,98308,,
7070,965,825,4,20,18,98317,,
7071,965,18,1,22,19,98327,,
7072,965,836,209,94,20,98548,,
7073,965,831,15,12,21,98583,,
7074,965,839,209,31,22,98806,,
7075,966,1,131,44,1,79447,79137,78704
7076,966,3,131,6,2,79996,79761,78958
7077,966,830,9,33,3,79874,78972,79054
7078,966,817,9,3,4,79713,79553,79133
7079,966,807,10,27,5,80599,79769,79330
7080,966,8,6,7,6,79554,79936,79376
7081,966,20,6,5,7,79865,79385,79381
7082,966,822,3,77,8,80338,79958,79551
7083,966,13,3,19,9,80423,80151,80032
7084,966,832,5,55,10,80457,80169,80378
7085,966,4,1,14,11,80552,80282,
7086,966,815,10,11,12,80308,80287,
7087,966,18,1,22,13,81333,80673,
7088,966,825,4,20,14,81254,81131,
7089,966,828,15,9,15,81062,81536,
7090,966,836,209,94,16,81363,81785,
7091,966,821,210,21,17,81401,,
7092,966,826,5,26,18,81454,,
7093,966,831,15,12,19,81692,,
7094,966,839,209,31,20,81881,,
7095,966,154,210,8,21,81916,,
7096,967,1,131,44,1,71511,71238,70736
7097,967,3,131,6,2,71815,71373,70838
7098,967,8,6,7,3,72100,72301,71404
7099,967,830,9,33,4,71957,71834,71485
7100,967,20,6,5,5,72159,72010,71495
7101,967,817,9,3,6,72409,72047,71540
7102,967,154,210,8,7,72893,72343,71937
7103,967,807,10,27,8,72428,72360,72104
7104,967,815,10,11,9,72684,72331,72165
7105,967,4,1,14,10,72700,72312,72266
7106,967,822,3,77,11,72680,72420,
7107,967,821,210,21,12,73052,72431,
7108,967,13,3,19,13,72432,72521,
7109,967,826,5,26,14,73071,72726,
7110,967,832,5,55,15,72950,72920,
7111,967,835,4,30,16,73259,73258,
7112,967,18,1,22,17,73276,,
7113,967,825,4,20,18,73410,,
7114,967,836,209,94,19,73427,,
7115,967,839,209,31,20,73432,,
7116,967,828,15,9,21,73623,,
7117,967,831,15,12,22,73681,,
7118,968,1,131,44,1,99487,99382,98755
7119,968,3,131,6,2,100511,99490,99058
7120,968,817,9,3,3,101002,100429,99589
7121,968,8,6,7,4,100338,99629,99604
7122,968,20,6,5,5,100341,100034,99661
7123,968,830,9,33,6,100424,99903,99818
7124,968,807,10,27,7,101000,100709,100501
7125,968,815,10,11,8,100864,100743,100519
7126,968,4,1,14,9,101616,101044,101106
7127,968,13,3,19,10,101157,100858,101213
7128,968,822,3,77,11,101192,101084,
7129,968,18,1,22,12,101158,101272,
7130,968,821,210,21,13,101639,101480,
7131,968,154,210,8,14,101467,101564,
7132,968,835,4,30,15,101775,101820,
7133,968,836,209,94,16,101886,101995,
7134,968,826,5,26,17,102003,,
7135,968,825,4,20,18,102142,,
7136,968,831,15,12,19,102247,,
7137,968,839,209,31,20,102286,,
7138,968,832,5,55,21,102393,,
7139,968,828,15,9,22,102637,,
7140,969,1,131,44,1,84191,83251,82188
7141,969,20,6,5,2,85210,83401,82456
7142,969,822,131,77,3,84514,83215,82481
7143,969,8,6,7,4,84352,83376,83033
7144,969,830,9,33,5,84482,84092,83485
7145,969,154,210,8,6,85419,84718,84074
7146,969,13,3,19,7,85099,84597,84443
7147,969,832,5,55,8,85542,84997,84487
7148,969,826,5,26,9,85970,84864,84512
7149,969,817,9,3,10,85383,83989,
7150,969,815,10,11,11,85064,85081,
7151,969,807,4,27,12,84975,85091,
7152,969,4,1,14,13,85872,85425,
7153,969,839,10,31,14,86009,85568,
7154,969,828,15,9,15,86236,86465,
7155,969,841,15,36,16,86419,,
7156,969,825,210,20,17,86847,,
7157,969,838,1,2,18,86858,,
7158,969,840,3,18,19,87143,,
7159,969,835,4,30,20,88244,,
7160,970,1,131,44,1,93333,92406,91678
7161,970,20,6,5,2,93078,92391,91864
7162,970,822,131,77,3,93684,92552,91865
7163,970,8,6,7,4,93341,92180,92140
7164,970,817,9,3,5,94041,93546,93033
7165,970,13,3,19,6,94205,93759,93507
7166,970,807,4,27,7,94453,93636,93580
7167,970,815,10,11,8,94657,93920,93706
7168,970,826,5,26,9,94440,94034,93719
7169,970,840,3,18,10,93986,94090,94220
7170,970,832,5,55,11,94567,94150,
7171,970,825,210,20,12,94942,94164,
7172,970,4,1,14,13,94499,94372,
7173,970,828,15,9,14,94892,95046,
7174,970,841,15,36,15,94963,,
7175,970,838,1,2,16,95023,,
7176,970,154,210,8,17,95223,,
7177,970,835,4,30,18,95279,,
7178,970,830,9,33,19,95433,,
7179,970,839,10,31,20,95496,,
7180,971,822,131,77,1,91041,89555,88769
7181,971,1,131,44,2,90814,89535,88792
7182,971,20,6,5,3,91037,89596,89247
7183,971,817,9,3,4,91667,90497,89545
7184,971,8,6,7,5,90988,89843,89567
7185,971,830,9,33,6,90904,90307,89687
7186,971,807,4,27,7,91057,90169,89842
7187,971,13,3,19,8,91373,90677,90074
7188,971,154,210,8,9,91691,90857,90763
7189,971,835,4,30,10,91458,90899,91074
7190,971,826,5,26,11,91531,90923,
7191,971,840,3,18,12,91748,91168,
7192,971,836,15,94,13,91995,91414,
7193,971,839,10,31,14,91774,91684,
7194,971,4,1,14,15,92054,,
7195,971,832,5,55,16,92118,,
7196,971,838,1,2,17,92313,,
7197,971,815,10,11,18,92317,,
7198,971,828,15,9,19,92543,,
7199,971,825,210,20,20,92900,,
7200,972,20,6,5,1,94493,94038,93194
7201,972,8,6,7,2,94953,93663,93253
7202,972,822,131,77,3,94041,93264,93289
7203,972,1,131,44,4,94409,93760,93767
7204,972,817,9,3,5,95560,95483,94905
7205,972,13,3,19,6,95828,95049,95110
7206,972,830,9,33,7,95301,95221,95161
7207,972,807,4,27,8,95507,95328,95285
7208,972,815,10,11,9,96185,95513,95337
7209,972,839,10,31,10,95372,95729,95430
7210,972,832,5,55,11,95827,95948,
7211,972,840,3,18,12,96279,95964,
7212,972,826,5,26,13,95984,95968,
7213,972,825,210,20,14,96408,96017,
7214,972,4,1,14,15,96353,96660,
7215,972,835,4,30,16,96462,,
7216,972,838,1,2,17,97070,,
7217,972,836,15,94,18,97332,,
7218,972,828,15,9,19,97507,,
7219,972,154,210,8,20,97620,,
7220,973,1,131,44,1,80511,80210,79149
7221,973,20,6,5,2,80939,80295,79200
7222,973,822,131,77,3,80991,80300,79373
7223,973,8,6,7,4,80742,80621,79439
7224,973,830,9,33,5,81430,80722,79706
7225,973,817,9,3,6,81704,80855,80175
7226,973,4,1,14,7,82015,81251,81048
7227,973,815,10,11,8,81998,81239,81070
7228,973,13,3,19,9,82138,81222,81232
7229,973,839,10,31,10,81901,81148,81272
7230,973,825,210,20,11,81945,81329,
7231,973,832,5,55,12,81941,81371,
7232,973,807,4,27,13,82091,81397,
7233,973,154,210,8,14,81822,81517,
7234,973,836,15,94,15,82327,81803,
7235,973,828,15,9,16,82332,,
7236,973,835,4,30,17,82401,,
7237,973,840,3,18,18,82411,,
7238,973,838,1,2,19,82532,,
7239,973,826,5,26,20,82746,,
7240,974,8,6,7,1,73117,72231,72178
7241,974,20,6,5,2,73090,72449,72221
7242,974,822,131,77,3,73325,72901,72223
7243,974,830,9,33,4,73078,72697,72496
7244,974,817,9,3,5,73219,73011,72998
7245,974,832,5,55,6,73526,73397,73162
7246,974,815,10,11,7,73530,73430,73329
7247,974,154,210,8,8,73786,73203,73349
7248,974,18,1,22,9,73723,73453,73613
7249,974,838,1,2,10,73476,73249,
7250,974,826,5,26,11,73899,73516,
7251,974,807,4,27,12,73787,73628,
7252,974,825,210,20,13,73531,73959,
7253,974,1,131,44,14,73640,74106,
7254,974,13,3,19,15,73796,80529,
7255,974,839,10,31,16,74101,,
7256,974,835,4,30,17,74696,,
7257,974,840,3,18,18,74893,,
7258,974,836,15,94,19,75159,,
7259,974,828,15,9,20,75276,,
7260,975,1,131,44,1,72692,72496,71459
7261,975,20,6,5,2,73046,72749,71789
7262,975,822,131,77,3,72685,72563,72177
7263,975,8,6,7,4,73548,72580,72252
7264,975,830,9,33,5,73177,72751,72403
7265,975,817,9,3,6,73543,72810,72557
7266,975,13,3,19,7,73435,73012,72858
7267,975,815,10,11,8,73470,73262,73018
7268,975,839,10,31,9,73520,73320,73135
7269,975,807,4,27,10,73804,73406,73271
7270,975,826,5,26,11,73802,73690,
7271,975,4,1,14,12,73669,73693,
7272,975,832,5,55,13,74051,73756,
7273,975,154,210,8,14,73780,73839,
7274,975,835,4,30,15,73990,74293,
7275,975,838,1,2,16,74182,,
7276,975,840,3,18,17,74209,,
7277,975,825,210,20,18,74318,,
7278,975,828,15,9,19,74495,,
7279,975,836,15,94,20,74810,,
7280,976,1,131,44,1,101983,101275,100593
7281,976,822,131,77,2,103026,101502,101027
7282,976,8,6,7,3,102678,102090,101693
7283,976,20,6,5,4,102952,101911,101841
7284,976,830,9,33,5,102544,101961,101879
7285,976,815,10,11,6,103162,102467,102111
7286,976,839,10,31,7,103051,102751,102186
7287,976,840,3,18,8,103613,102284,102753
7288,976,13,3,19,9,103165,102735,102798
7289,976,817,9,3,10,102857,102215,103414
7290,976,826,5,26,11,102927,103186,
7291,976,832,5,55,12,103489,103347,
7292,976,825,210,20,13,104029,103796,
7293,976,807,4,27,14,103930,104267,
7294,976,836,15,94,15,104317,104603,
7295,976,4,1,14,16,104334,,
7296,976,154,210,8,17,104468,,
7297,976,828,15,9,18,104795,,
7298,976,838,1,2,19,105030,,
7299,114,18,16,17,20,,,
7300,977,822,131,77,1,65760,64316,64251
7301,977,20,6,5,2,65585,64772,64293
7302,977,1,131,44,3,65064,64800,64424
7303,977,8,6,7,4,65148,65004,64779
7304,977,817,9,3,5,65854,65161,64896
7305,977,830,9,33,6,65779,64948,64983
7306,977,154,210,8,7,65902,65319,65480
7307,977,815,10,11,8,65975,65435,65605
7308,977,839,10,31,9,66033,65550,65674
7309,977,832,5,55,10,65675,65544,65726
7310,977,807,4,27,11,66174,65597,
7311,977,4,1,14,12,66158,65602,
7312,977,838,1,2,13,66316,65741,
7313,977,826,5,26,14,65990,65884,
7314,977,825,210,20,15,66143,,
7315,977,835,4,30,16,66345,,
7316,977,13,3,19,17,66534,,
7317,977,840,3,18,18,66608,,
7318,977,828,15,9,19,66857,,
7319,977,836,15,94,20,67011,,
7320,978,1,131,44,1,99069,87893,86600
7321,978,8,6,7,2,100455,88992,87147
7322,978,20,6,5,3,99962,88978,87356
7323,978,822,131,77,4,99698,88732,87376
7324,978,830,9,33,5,98912,89431,88130
7325,978,807,4,27,6,99201,89340,88856
7326,978,815,10,11,7,102009,89824,88902
7327,978,839,10,31,8,99738,89701,89074
7328,978,838,1,2,9,100011,90105,89418
7329,978,154,210,8,10,102042,89966,89549
7330,978,835,4,30,11,101404,90193,
7331,978,826,5,26,12,101726,90355,
7332,978,4,1,14,13,97598,90600,
7333,978,832,5,55,14,101114,91368,
7334,978,13,3,19,15,101874,91482,
7335,978,840,3,18,16,102573,,
7336,978,825,210,20,17,102577,,
7337,978,836,15,94,18,102593,,
7338,978,828,15,9,19,102633,,
7339,978,817,9,3,20,102966,,
7340,979,20,6,5,1,77244,76802,76276
7341,979,8,6,7,2,77364,77207,76444
7342,979,822,131,77,3,78058,77362,76530
7343,979,1,131,44,4,77492,76693,76707
